Record_ID,Date,Time,Road_ID,Area,Vehicle_Count,Car_Count,Bus_Count,Bike_Count,Truck_Count,Avg_Speed_kmph,Congestion_Level,Signal_Wait_Time_sec,Accident_Count,Weather
3530,2024-08-06,12:00,Outer Ring Road,East Zone,970,421,73,181,295,49.2,High,64,0,Sunny
2482,2024-08-06,13:00,Station Road,Downtown,1171,696,91,277,107,39.7,High,59,0,Sunny
1702,2024-08-06,14:00,Ring Road,East Zone,725,338,51,160,176,49.2,Medium,43,0,Sunny
1360,2024-08-06,20:00,Airport Road,East Zone,1266,659,149,291,167,35.5,High,73,0,Sunny
2996,2024-08-07,07:00,Market Road,North Zone,1454,879,150,326,99,27.3,High,67,0,Cloudy
2846,2024-08-07,08:00,Outer Ring Road,North Zone,1502,678,164,377,283,25.7,High,87,0,Rainy
209,2024-08-07,10:00,MG Road,Downtown,1695,941,145,491,118,17.4,High,80,0,Rainy
2207,2024-08-07,12:00,Outer Ring Road,North Zone,814,496,67,158,93,48.9,High,76,0,Cloudy
707,2024-08-07,13:00,Station Road,South Zone,590,296,67,108,119,42.7,High,46,0,Rainy
470,2024-08-07,13:00,Outer Ring Road,West Zone,852,511,99,217,25,42.7,High,67,0,Foggy
2577,2024-08-07,15:00,Lake View Road,West Zone,925,421,71,242,191,47.9,High,60,0,Rainy
644,2024-08-07,17:00,Lake View Road,Downtown,1487,911,156,369,51,29.9,High,71,0,Sunny
333,2024-08-07,17:00,NH-44,South Zone,1222,539,91,319,273,35.9,High,61,0,Sunny
1918,2024-08-07,18:00,MG Road,Downtown,1305,800,104,250,151,38.8,High,67,0,Sunny
2848,2024-08-07,19:00,Station Road,Downtown,1881,1103,154,421,203,13.7,High,76,1,Cloudy
969,2024-08-07,19:00,Station Road,East Zone,1222,554,98,232,338,23.3,High,74,0,Foggy
699,2024-08-07,19:00,Outer Ring Road,North Zone,1041,603,80,275,83,41.2,High,75,1,Rainy
2085,2024-08-07,20:00,Airport Road,Downtown,1514,723,123,326,342,22.0,High,64,0,Rainy
597,2024-08-08,07:00,MG Road,East Zone,1258,705,123,311,119,35.7,High,58,0,Sunny
3641,2024-08-08,08:00,Lake View Road,West Zone,963,571,102,198,92,30.7,High,79,0,Foggy
2736,2024-08-08,09:00,Ring Road,North Zone,1575,760,150,449,216,34.2,High,72,0,Sunny
2463,2024-08-08,10:00,NH-44,East Zone,1035,569,96,280,90,46.4,High,67,0,Cloudy
2136,2024-08-08,11:00,Airport Road,North Zone,618,313,51,126,128,53.4,Medium,51,0,Sunny
2515,2024-08-08,14:00,MG Road,South Zone,348,207,33,70,38,55.3,Medium,31,0,Foggy
1888,2024-08-08,17:00,MG Road,North Zone,1214,663,136,337,78,34.2,High,79,0,Rainy
3940,2024-08-09,00:00,Market Road,North Zone,569,269,50,133,117,53.1,High,53,0,Cloudy
1304,2024-08-09,07:00,Station Road,Downtown,1648,946,197,425,80,26.3,High,77,0,Cloudy
3839,2024-08-09,07:00,MG Road,East Zone,1449,833,145,348,123,29.7,High,87,0,Cloudy
3157,2024-08-09,08:00,Lake View Road,Downtown,1282,655,91,307,229,33.3,High,76,0,Sunny
3575,2024-08-09,15:00,NH-44,Downtown,928,493,101,219,115,40.6,High,69,0,Sunny
778,2024-08-09,15:00,Airport Road,South Zone,584,255,46,141,142,51.0,Medium,30,0,Sunny
1237,2024-08-09,17:00,Airport Road,East Zone,1370,644,122,364,240,31.5,High,85,0,Sunny
482,2024-08-09,17:00,Outer Ring Road,West Zone,1121,543,121,224,233,32.9,High,66,0,Sunny
1782,2024-08-09,18:00,NH-44,North Zone,904,430,70,203,201,42.8,High,38,0,Sunny
2625,2024-08-09,19:00,IT Corridor,North Zone,1311,697,143,348,123,32.6,High,70,0,Sunny
145,2024-08-09,19:00,MG Road,North Zone,1062,621,82,316,43,41.4,High,66,0,Rainy
1695,2024-08-09,21:00,Lake View Road,Downtown,812,352,59,214,187,39.4,High,72,0,Foggy
3939,2024-08-10,06:00,MG Road,West Zone,761,468,68,189,36,46.3,High,53,0,Foggy
576,2024-08-10,10:00,IT Corridor,Downtown,985,479,92,252,162,37.2,High,69,0,Sunny
2039,2024-08-10,10:00,Station Road,North Zone,1018,576,109,214,119,41.9,High,66,0,Sunny
492,2024-08-10,11:00,Market Road,West Zone,678,394,68,173,43,45.9,Medium,48,0,Sunny
966,2024-08-10,12:00,Lake View Road,East Zone,909,432,92,220,165,46.8,High,66,0,Sunny
2709,2024-08-10,13:00,Lake View Road,Downtown,889,457,96,253,83,48.0,High,73,0,Sunny
1682,2024-08-10,14:00,Ring Road,East Zone,699,385,58,135,121,39.6,High,64,0,Foggy
2579,2024-08-10,16:00,Station Road,Downtown,755,406,65,161,123,42.8,High,43,0,Sunny
3357,2024-08-10,16:00,MG Road,North Zone,533,309,50,113,61,53.4,Medium,48,0,Sunny
3021,2024-08-10,16:00,NH-44,South Zone,481,262,45,136,38,51.7,High,61,0,Rainy
1473,2024-08-10,16:00,Station Road,South Zone,549,253,58,138,100,52.0,Medium,60,0,Foggy
356,2024-08-10,17:00,Station Road,North Zone,1530,822,136,416,156,26.4,High,77,0,Cloudy
592,2024-08-10,19:00,Lake View Road,Downtown,1001,444,115,286,156,37.9,High,57,0,Sunny
1853,2024-08-10,19:00,Green Park Rd,East Zone,1280,677,93,280,230,39.2,High,76,0,Sunny
1279,2024-08-10,21:00,Market Road,South Zone,755,325,56,143,231,39.5,High,70,0,Rainy
1218,2024-08-11,05:00,IT Corridor,West Zone,1054,501,76,209,268,33.3,High,69,0,Rainy
3927,2024-08-11,06:00,IT Corridor,North Zone,709,320,85,208,96,38.2,High,63,0,Foggy
3445,2024-08-11,08:00,Ring Road,Downtown,2102,1048,192,549,313,12.1,High,76,0,Rainy
1621,2024-08-11,09:00,Station Road,South Zone,1504,727,152,407,218,28.2,High,71,0,Sunny
1691,2024-08-11,09:00,Ring Road,West Zone,1517,745,178,331,263,33.4,High,63,0,Sunny
3843,2024-08-11,10:00,Airport Road,Downtown,1841,982,214,333,312,12.0,High,95,0,Rainy
552,2024-08-11,10:00,Outer Ring Road,South Zone,1337,607,102,372,256,33.0,High,66,0,Foggy
2686,2024-08-11,14:00,IT Corridor,East Zone,782,480,64,158,80,47.2,High,53,0,Sunny
1318,2024-08-11,17:00,Market Road,Downtown,1971,985,236,528,222,14.3,High,95,0,Cloudy
2640,2024-08-11,17:00,Green Park Rd,North Zone,1088,669,110,236,73,42.9,High,61,0,Sunny
685,2024-08-11,18:00,Market Road,North Zone,1408,681,152,407,168,30.7,High,57,0,Sunny
1674,2024-08-11,18:00,MG Road,West Zone,1526,775,152,380,219,30.5,High,67,0,Rainy
727,2024-08-11,19:00,Airport Road,East Zone,998,532,80,266,120,37.3,High,54,0,Rainy
2122,2024-08-11,20:00,Market Road,South Zone,959,486,78,242,153,47.2,High,51,0,Cloudy
212,2024-08-11,21:00,Market Road,South Zone,472,271,37,107,57,52.0,High,65,0,Sunny
1944,2024-08-12,13:00,NH-44,Downtown,1026,506,78,193,249,38.9,High,79,0,Sunny
3318,2024-08-12,15:00,Outer Ring Road,South Zone,593,350,59,168,16,45.3,High,48,0,Rainy
3105,2024-08-12,16:00,Airport Road,Downtown,687,412,80,143,52,50.1,High,61,0,Cloudy
3862,2024-08-12,16:00,Airport Road,North Zone,622,355,61,146,60,54.2,Medium,61,0,Sunny
186,2024-08-12,17:00,Airport Road,Downtown,899,537,106,216,40,39.6,High,68,1,Foggy
1830,2024-08-12,17:00,Airport Road,North Zone,911,399,65,228,219,36.7,High,52,0,Sunny
213,2024-08-12,17:00,Outer Ring Road,South Zone,778,361,84,144,189,45.6,High,51,0,Foggy
175,2024-08-12,19:00,Airport Road,Downtown,1930,1149,178,365,238,12.0,High,71,0,Rainy
1070,2024-08-12,20:00,Green Park Rd,Downtown,1367,842,137,347,41,37.5,High,70,0,Sunny
3544,2024-08-12,21:00,IT Corridor,East Zone,827,356,82,161,228,46.1,High,77,0,Cloudy
989,2024-08-12,23:00,Outer Ring Road,Downtown,993,600,83,280,30,33.0,High,58,0,Cloudy
3044,2024-08-13,01:00,Ring Road,West Zone,606,337,72,151,46,57.9,Medium,50,0,Sunny
1606,2024-08-13,06:00,MG Road,Downtown,907,543,95,208,61,36.6,High,80,0,Foggy
1726,2024-08-13,07:00,MG Road,Downtown,1710,908,155,454,193,26.7,High,80,0,Sunny
2350,2024-08-13,07:00,NH-44,South Zone,1326,744,150,392,40,32.8,High,86,2,Rainy
2238,2024-08-13,08:00,Green Park Rd,Downtown,1241,544,148,278,271,35.1,High,57,0,Sunny
941,2024-08-13,08:00,Lake View Road,North Zone,1413,644,124,354,291,35.2,High,77,0,Cloudy
1545,2024-08-13,08:00,NH-44,South Zone,1329,734,123,367,105,33.4,High,73,0,Rainy
2606,2024-08-13,08:00,Ring Road,West Zone,1324,813,108,363,40,21.2,High,91,0,Rainy
3872,2024-08-13,11:00,MG Road,West Zone,616,321,65,156,74,50.5,Medium,50,0,Rainy
1560,2024-08-13,14:00,Green Park Rd,Downtown,879,499,66,212,102,44.4,High,56,0,Cloudy
319,2024-08-13,15:00,Lake View Road,East Zone,988,565,113,256,54,38.7,High,72,0,Sunny
1599,2024-08-13,17:00,Outer Ring Road,Downtown,1211,646,93,301,171,35.4,High,67,0,Sunny
1305,2024-08-13,17:00,Ring Road,East Zone,1079,539,105,204,231,30.4,High,70,0,Sunny
792,2024-08-13,19:00,Outer Ring Road,South Zone,1112,554,124,274,160,31.8,High,65,0,Rainy
3925,2024-08-13,21:00,Lake View Road,North Zone,768,336,69,218,145,49.8,High,50,0,Cloudy
125,2024-08-14,03:00,Airport Road,East Zone,981,463,69,216,233,43.5,High,67,0,Sunny
3791,2024-08-14,06:00,Ring Road,West Zone,844,460,67,201,116,41.4,High,51,0,Rainy
1584,2024-08-14,07:00,Green Park Rd,South Zone,1350,819,107,364,60,27.1,High,86,0,Rainy
2720,2024-08-14,07:00,Station Road,South Zone,788,406,69,161,152,44.9,High,67,1,Cloudy
2513,2024-08-14,07:00,Outer Ring Road,West Zone,1623,705,172,441,305,33.0,High,67,0,Sunny
1718,2024-08-14,08:00,NH-44,Downtown,1643,911,139,373,220,21.4,High,74,0,Sunny
905,2024-08-14,09:00,IT Corridor,East Zone,1422,637,164,363,258,29.3,High,81,0,Sunny
3034,2024-08-14,10:00,NH-44,North Zone,858,514,86,232,26,50.9,High,55,0,Cloudy
1403,2024-08-14,14:00,Ring Road,North Zone,762,421,65,185,91,41.0,High,68,0,Rainy
3756,2024-08-14,15:00,Market Road,Downtown,963,494,99,270,100,39.5,High,61,0,Cloudy
671,2024-08-14,16:00,Green Park Rd,North Zone,532,269,48,141,74,58.0,Medium,54,0,Sunny
1506,2024-08-14,16:00,Lake View Road,West Zone,653,376,69,184,24,45.9,High,43,0,Sunny
287,2024-08-14,18:00,MG Road,East Zone,1702,920,125,476,181,21.6,High,78,0,Sunny
3093,2024-08-14,18:00,IT Corridor,South Zone,1368,597,156,247,368,34.8,High,69,0,Cloudy
2964,2024-08-14,19:00,MG Road,East Zone,1452,715,174,308,255,36.0,High,73,0,Sunny
3155,2024-08-14,19:00,MG Road,East Zone,1463,867,174,264,158,29.8,High,69,0,Cloudy
544,2024-08-14,19:00,Station Road,West Zone,1622,750,133,407,332,20.2,High,81,0,Sunny
1497,2024-08-14,21:00,Airport Road,Downtown,933,435,103,215,180,43.0,High,76,0,Sunny
1389,2024-08-14,22:00,Lake View Road,East Zone,729,334,52,148,195,45.8,Medium,45,0,Rainy
2766,2024-08-15,03:00,NH-44,Downtown,1243,713,94,274,162,39.4,High,69,0,Sunny
702,2024-08-15,06:00,Airport Road,South Zone,573,317,65,162,29,59.7,Medium,53,0,Sunny
2144,2024-08-15,08:00,Ring Road,South Zone,870,478,63,199,130,48.1,High,62,0,Sunny
2563,2024-08-15,10:00,Outer Ring Road,South Zone,1257,711,98,286,162,34.4,High,69,0,Cloudy
3856,2024-08-15,10:00,Ring Road,South Zone,1047,588,113,233,113,38.1,High,65,0,Sunny
3821,2024-08-15,10:00,MG Road,West Zone,818,463,61,238,56,47.3,High,40,0,Sunny
1102,2024-08-15,18:00,IT Corridor,East Zone,1856,996,138,549,173,18.8,High,93,0,Sunny
3521,2024-08-15,18:00,Airport Road,South Zone,875,494,86,248,47,39.0,High,56,0,Foggy
1787,2024-08-15,18:00,Lake View Road,West Zone,1737,870,127,334,406,24.3,High,77,0,Cloudy
928,2024-08-15,18:00,MG Road,West Zone,1106,666,114,279,47,39.9,High,59,0,Cloudy
2860,2024-08-15,22:00,IT Corridor,North Zone,460,268,33,87,72,61.9,High,56,0,Cloudy
1929,2024-08-15,23:00,IT Corridor,South Zone,493,261,57,100,75,57.0,Medium,53,0,Rainy
1422,2024-08-16,04:00,NH-44,South Zone,588,345,64,115,64,51.6,High,59,0,Cloudy
2275,2024-08-16,07:00,Green Park Rd,East Zone,1807,1086,213,397,111,26.3,High,71,0,Sunny
2477,2024-08-16,08:00,Station Road,North Zone,1363,770,141,351,101,29.9,High,67,0,Cloudy
440,2024-08-16,10:00,NH-44,North Zone,844,501,97,222,24,50.5,Medium,50,0,Sunny
944,2024-08-16,12:00,Outer Ring Road,South Zone,1003,453,104,195,251,37.1,High,65,0,Rainy
2674,2024-08-16,16:00,Market Road,West Zone,800,377,88,236,99,48.9,High,64,0,Sunny
3761,2024-08-16,17:00,Ring Road,North Zone,1674,941,159,382,192,26.6,High,75,0,Rainy
1040,2024-08-16,17:00,Airport Road,South Zone,1057,455,90,192,320,38.5,High,61,0,Sunny
785,2024-08-16,17:00,IT Corridor,South Zone,874,501,82,181,110,47.1,High,43,0,Cloudy
964,2024-08-16,17:00,Green Park Rd,West Zone,1243,613,134,283,213,29.9,High,79,0,Sunny
1264,2024-08-16,18:00,Ring Road,East Zone,1139,688,112,305,34,38.9,High,54,0,Cloudy
2740,2024-08-16,19:00,NH-44,South Zone,1259,616,97,231,315,37.9,High,65,0,Sunny
1972,2024-08-16,20:00,Station Road,North Zone,1475,751,177,323,224,28.4,High,66,0,Cloudy
669,2024-08-16,21:00,Ring Road,Downtown,1133,542,89,292,210,41.9,High,66,0,Sunny
313,2024-08-17,05:00,Green Park Rd,South Zone,784,465,82,169,68,50.6,Medium,44,0,Rainy
3824,2024-08-17,06:00,Station Road,South Zone,447,212,36,131,68,62.0,Low,25,0,Sunny
2292,2024-08-17,11:00,IT Corridor,South Zone,739,451,88,136,64,46.0,High,60,0,Cloudy
2484,2024-08-17,12:00,Station Road,North Zone,696,423,65,155,53,42.7,High,65,1,Sunny
606,2024-08-17,18:00,Outer Ring Road,Downtown,1484,723,161,320,280,29.6,High,92,0,Cloudy
2723,2024-08-17,20:00,Outer Ring Road,Downtown,1624,964,182,431,47,29.2,High,76,0,Cloudy
1962,2024-08-18,00:00,IT Corridor,North Zone,976,488,86,252,150,45.8,High,73,0,Cloudy
2824,2024-08-18,01:00,Airport Road,West Zone,864,473,73,224,94,41.9,High,59,0,Rainy
913,2024-08-18,06:00,IT Corridor,East Zone,1068,579,112,200,177,37.5,High,75,0,Cloudy
1965,2024-08-18,08:00,Airport Road,Downtown,1635,892,192,364,187,19.6,High,84,0,Foggy
146,2024-08-18,08:00,NH-44,North Zone,1277,631,121,283,242,33.9,High,75,0,Sunny
2345,2024-08-18,08:00,Station Road,South Zone,871,469,71,246,85,41.3,High,73,0,Sunny
2692,2024-08-18,14:00,NH-44,Downtown,1153,505,87,211,350,29.7,High,69,0,Cloudy
173,2024-08-18,14:00,Station Road,East Zone,851,475,66,207,103,50.6,High,60,0,Sunny
1084,2024-08-18,15:00,NH-44,South Zone,594,313,42,144,95,58.0,High,45,0,Cloudy
3642,2024-08-18,16:00,MG Road,South Zone,543,310,44,139,50,42.9,High,59,0,Foggy
141,2024-08-18,17:00,MG Road,East Zone,1083,600,127,214,142,40.1,High,63,0,Sunny
108,2024-08-18,19:00,Market Road,West Zone,1346,592,133,315,306,30.3,High,75,0,Foggy
2466,2024-08-18,23:00,Market Road,North Zone,825,386,84,198,157,50.2,High,48,0,Sunny
2070,2024-08-19,06:00,MG Road,North Zone,693,422,60,142,69,58.5,High,51,0,Sunny
2512,2024-08-19,06:00,NH-44,South Zone,643,339,64,133,107,51.2,Medium,46,0,Sunny
1388,2024-08-19,07:00,Airport Road,North Zone,1345,824,160,320,41,27.5,High,86,1,Rainy
2533,2024-08-19,09:00,Lake View Road,West Zone,1401,846,114,349,92,30.0,High,56,0,Sunny
3593,2024-08-19,10:00,IT Corridor,North Zone,1347,742,158,288,159,31.6,High,86,0,Sunny
2560,2024-08-19,14:00,Airport Road,South Zone,599,270,46,158,125,55.7,Medium,23,0,Sunny
3204,2024-08-19,15:00,Airport Road,North Zone,735,350,55,190,140,56.7,Medium,38,0,Sunny
2274,2024-08-19,16:00,Market Road,Downtown,1015,555,76,268,116,32.9,High,69,0,Rainy
2947,2024-08-19,21:00,Outer Ring Road,South Zone,516,291,45,96,84,56.1,Medium,37,0,Cloudy
853,2024-08-20,07:00,Station Road,Downtown,1754,1012,148,413,181,13.5,High,82,1,Sunny
3840,2024-08-20,08:00,NH-44,North Zone,898,397,88,187,226,36.2,High,67,0,Foggy
3889,2024-08-20,09:00,Airport Road,Downtown,1404,767,147,364,126,20.9,High,78,0,Foggy
3646,2024-08-20,09:00,NH-44,North Zone,1181,585,119,293,184,35.5,High,80,0,Sunny
675,2024-08-20,12:00,Outer Ring Road,North Zone,637,274,70,180,113,52.2,High,60,0,Sunny
179,2024-08-20,12:00,Airport Road,South Zone,797,474,86,180,57,52.0,High,47,0,Sunny
2514,2024-08-20,13:00,IT Corridor,East Zone,599,319,53,134,93,49.3,Medium,45,0,Foggy
1690,2024-08-20,14:00,Airport Road,South Zone,709,366,75,208,60,54.1,Medium,66,0,Cloudy
3264,2024-08-20,15:00,Lake View Road,South Zone,799,468,78,181,72,48.1,High,64,0,Sunny
194,2024-08-20,17:00,Market Road,South Zone,1190,594,110,299,187,32.9,High,64,0,Sunny
338,2024-08-20,17:00,Market Road,South Zone,1282,571,103,257,351,27.2,High,80,0,Cloudy
1832,2024-08-20,17:00,Market Road,West Zone,1417,638,154,419,206,25.0,High,66,0,Foggy
271,2024-08-20,17:00,Station Road,West Zone,1932,916,214,557,245,13.2,High,89,0,Sunny
924,2024-08-20,18:00,Market Road,Downtown,1325,673,134,381,137,36.7,High,70,0,Cloudy
1679,2024-08-20,18:00,Airport Road,South Zone,1122,574,126,311,111,30.4,High,60,0,Rainy
571,2024-08-20,20:00,MG Road,South Zone,1492,848,150,364,130,29.5,High,81,0,Sunny
2629,2024-08-20,22:00,Green Park Rd,North Zone,823,360,90,203,170,45.8,Medium,46,0,Sunny
188,2024-08-21,08:00,Lake View Road,Downtown,1347,738,104,256,249,38.7,High,66,0,Cloudy
3626,2024-08-21,09:00,Green Park Rd,South Zone,980,580,84,274,42,39.0,High,61,0,Sunny
2049,2024-08-21,10:00,NH-44,West Zone,1957,867,185,472,433,14.7,High,87,0,Sunny
3420,2024-08-21,11:00,Outer Ring Road,North Zone,551,253,39,130,129,53.5,High,46,0,Sunny
1297,2024-08-21,14:00,NH-44,West Zone,511,265,41,110,95,63.2,High,41,0,Sunny
2698,2024-08-21,20:00,Lake View Road,West Zone,767,415,70,156,126,39.1,High,72,0,Cloudy
598,2024-08-22,01:00,MG Road,Downtown,1018,554,74,279,111,43.1,High,58,0,Rainy
3731,2024-08-22,06:00,NH-44,Downtown,1114,532,78,278,226,44.9,High,75,0,Sunny
3348,2024-08-22,08:00,MG Road,South Zone,1028,579,90,218,141,45.6,High,64,0,Cloudy
3945,2024-08-22,09:00,MG Road,South Zone,1220,604,115,316,185,22.8,High,69,0,Rainy
3790,2024-08-22,14:00,MG Road,West Zone,900,435,90,205,170,47.8,High,56,0,Cloudy
1331,2024-08-22,17:00,NH-44,South Zone,1029,535,105,244,145,33.8,High,72,0,Foggy
822,2024-08-22,21:00,IT Corridor,Downtown,1239,744,129,279,87,32.5,High,71,0,Rainy
2645,2024-08-22,22:00,Airport Road,South Zone,544,281,59,144,60,51.9,High,51,0,Sunny
1657,2024-08-22,23:00,Market Road,North Zone,916,442,94,188,192,46.0,High,74,0,Rainy
3757,2024-08-23,00:00,Airport Road,Downtown,870,536,101,205,28,45.6,High,57,0,Sunny
1512,2024-08-23,01:00,MG Road,East Zone,865,533,90,174,68,47.9,High,61,0,Sunny
3515,2024-08-23,04:00,Lake View Road,West Zone,671,407,64,142,58,54.2,High,47,0,Sunny
777,2024-08-23,07:00,Lake View Road,East Zone,1391,657,156,271,307,33.0,High,63,0,Sunny
1785,2024-08-23,09:00,MG Road,West Zone,1424,625,137,322,340,23.0,High,78,0,Rainy
2639,2024-08-23,12:00,Ring Road,East Zone,574,320,62,165,27,49.5,High,50,0,Cloudy
933,2024-08-23,12:00,Airport Road,North Zone,689,423,57,127,82,52.1,High,47,0,Sunny
1026,2024-08-23,15:00,Ring Road,Downtown,735,423,77,213,22,46.0,Medium,42,0,Sunny
1743,2024-08-23,17:00,Station Road,South Zone,803,458,64,176,105,42.3,High,78,0,Foggy
1515,2024-08-23,19:00,Lake View Road,North Zone,1121,580,115,264,162,42.6,High,66,0,Cloudy
28,2024-08-23,21:00,Station Road,East Zone,697,303,59,141,194,40.6,High,60,0,Rainy
3773,2024-08-24,04:00,Airport Road,East Zone,678,330,60,184,104,50.7,Medium,50,0,Sunny
1632,2024-08-24,08:00,Airport Road,East Zone,1275,768,125,234,148,39.6,High,58,0,Cloudy
456,2024-08-24,09:00,Lake View Road,North Zone,1621,808,140,419,254,26.4,High,78,0,Sunny
1364,2024-08-24,10:00,Ring Road,Downtown,2237,1384,184,443,226,12.0,High,81,0,Sunny
147,2024-08-24,10:00,Station Road,Downtown,1408,863,150,297,98,28.8,High,69,0,Sunny
84,2024-08-24,12:00,Airport Road,Downtown,672,295,69,157,151,55.1,Medium,47,0,Sunny
2330,2024-08-24,12:00,Lake View Road,South Zone,768,345,59,187,177,48.3,High,60,0,Cloudy
3243,2024-08-24,14:00,NH-44,East Zone,484,280,49,127,28,59.4,Medium,53,0,Foggy
1325,2024-08-24,15:00,NH-44,South Zone,527,229,46,143,109,47.9,High,58,0,Foggy
1053,2024-08-24,17:00,Green Park Rd,Downtown,1443,626,138,309,370,34.5,High,64,0,Sunny
2355,2024-08-24,18:00,Airport Road,East Zone,1809,954,179,491,185,19.2,High,59,0,Rainy
1940,2024-08-24,19:00,Ring Road,East Zone,812,362,63,179,208,47.0,High,48,0,Sunny
2982,2024-08-25,07:00,Outer Ring Road,Downtown,1772,986,154,345,287,17.6,High,71,0,Rainy
2636,2024-08-25,09:00,MG Road,Downtown,1871,912,152,507,300,21.1,High,71,0,Sunny
2410,2024-08-25,12:00,MG Road,Downtown,867,513,87,194,73,37.7,High,70,0,Foggy
310,2024-08-25,18:00,Market Road,Downtown,1718,846,148,455,269,27.6,High,81,0,Cloudy
474,2024-08-25,20:00,MG Road,West Zone,1298,738,144,335,81,29.8,High,86,0,Rainy
900,2024-08-25,23:00,Market Road,Downtown,1110,580,95,244,191,30.9,High,77,0,Sunny
1885,2024-08-25,23:00,Station Road,South Zone,624,385,71,113,55,59.5,High,59,0,Sunny
449,2024-08-26,01:00,Outer Ring Road,North Zone,996,430,89,199,278,41.5,High,64,0,Sunny
867,2024-08-26,07:00,Outer Ring Road,Downtown,1676,745,181,317,433,20.2,High,89,0,Sunny
2171,2024-08-26,07:00,Airport Road,North Zone,1066,511,78,265,212,28.6,High,71,0,Foggy
728,2024-08-26,07:00,Green Park Rd,West Zone,1761,865,189,476,231,27.9,High,68,0,Sunny
1516,2024-08-26,09:00,Market Road,Downtown,1475,647,152,426,250,30.9,High,58,0,Sunny
2375,2024-08-26,09:00,Ring Road,East Zone,1114,539,133,217,225,31.9,High,74,0,Foggy
1263,2024-08-26,09:00,Outer Ring Road,North Zone,737,330,78,211,118,52.3,High,55,0,Sunny
3315,2024-08-26,09:00,Airport Road,West Zone,1495,769,166,408,152,28.7,High,78,0,Sunny
902,2024-08-26,10:00,MG Road,East Zone,732,405,64,217,46,54.0,Medium,61,0,Sunny
601,2024-08-26,15:00,Ring Road,East Zone,956,489,82,265,120,32.8,High,84,0,Rainy
3534,2024-08-26,16:00,Outer Ring Road,East Zone,541,283,65,123,70,51.5,High,66,0,Rainy
1401,2024-08-26,19:00,NH-44,North Zone,1293,630,97,249,317,35.6,High,57,0,Sunny
3293,2024-08-27,06:00,Airport Road,North Zone,650,311,67,158,114,52.6,High,67,0,Sunny
1949,2024-08-27,08:00,Market Road,East Zone,1739,1074,194,412,59,24.7,High,78,0,Sunny
3949,2024-08-27,09:00,Green Park Rd,East Zone,1911,920,182,398,411,18.5,High,86,0,Rainy
708,2024-08-27,09:00,MG Road,East Zone,1284,726,145,375,38,38.4,High,77,0,Sunny
824,2024-08-27,09:00,Station Road,East Zone,1813,915,184,353,361,21.7,High,78,0,Sunny
232,2024-08-27,12:00,Ring Road,Downtown,1306,658,153,256,239,36.9,High,70,0,Rainy
2785,2024-08-27,17:00,NH-44,East Zone,1247,679,126,354,88,33.2,High,65,0,Sunny
1575,2024-08-28,03:00,Lake View Road,North Zone,653,364,60,122,107,41.5,High,72,0,Sunny
3690,2024-08-28,06:00,Outer Ring Road,North Zone,908,504,74,208,122,44.7,High,69,0,Sunny
3917,2024-08-28,08:00,Outer Ring Road,North Zone,1084,663,106,265,50,47.6,High,48,0,Cloudy
3239,2024-08-28,11:00,Green Park Rd,Downtown,1013,522,97,276,118,45.4,High,79,0,Sunny
2261,2024-08-28,14:00,Ring Road,East Zone,901,403,84,228,186,43.2,High,68,0,Rainy
142,2024-08-28,18:00,Outer Ring Road,South Zone,1106,677,118,278,33,34.9,High,73,0,Sunny
1563,2024-08-28,19:00,Outer Ring Road,Downtown,1517,830,108,314,265,31.4,High,77,0,Sunny
2193,2024-08-28,19:00,Outer Ring Road,East Zone,1692,845,153,405,289,31.1,High,76,0,Sunny
2029,2024-08-29,03:00,MG Road,North Zone,704,430,52,149,73,53.5,Medium,51,0,Sunny
719,2024-08-29,09:00,Airport Road,East Zone,944,547,92,220,85,43.1,High,66,0,Sunny
1827,2024-08-29,10:00,Airport Road,East Zone,1387,639,155,380,213,33.3,High,51,0,Sunny
